Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6wJwkMo278iWVlWl1XQ4WA,"0C8ZW7ezQVs4URX5aX7Kqx","The Heart Wants What It Wants","The Heart Wants What It Wants","Selena Gomez",2014-01-01,227373,68,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop",0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,4
6HU7h9RYOaPRFeh0R3UeAr,"1McMsnEElThX1knmY4oliG","deja vu","SOUR","Olivia Rodrigo",2021-05-21,215506,84,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,4
6J2LdBN97cDWn0MLxYh9HB,"55fhWPvDiMpLnE4ZzNXZyW","July","THE END OF EVERYTHING","Noah Cyrus",2020-05-15,156106,83,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop",0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,4
7xoUc6faLbCqZO6fQEYprd,"66CXWjxzNUsdJxJ2JdwvnR","One Last Time","My Everything (Deluxe)","Ariana Grande",2014-08-22,197266,81,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.025,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny","lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,86,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
3Nl5OkkmS5DaBZvuYofpAt,"1McMsnEElThX1knmY4oliG","the grudge","GUTS","Olivia Rodrigo",2023-09-08,189386,75,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.511,0.313,10,-9.32,1,0.0846,0.905,0,0.0832,0.331,126.962,4
5RsZXd0tZV9QNJK6yYe5Kj,"3wWtfT7S2uVJJ3hGZlOLkZ","Floating in the Night","The Process","Judah & the Lion",2024-05-10,221054,53,spotify:user:biels09,2024-06-06T08:03:32Z,"banjo,folk-pop,stomp and holler",0.559,0.749,1,-5.481,1,0.0339,0.0348,0,0.083,0.225,123.974,4
3lG6OtGDsYAOALxEmubQQm,"00FQb4jTyendYWaN8pK0wa","Happiness is a butterfly","Norman Fucking Rockwell!","Lana Del Rey",2019-08-30,272485,74,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.467,0.119,2,-10.99,1,0.0401,0.969,0.0000014,0.0973,0.156,70.499,4
5Y35SjAfXjjG0sFQ3KOxmm,"7tYKF4w9nC0nq9CsPZTHyP","Nobody Gets Me","SOS","SZA",2022-12-09,180853,86,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,r&b,rap",0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796,3
6Kkt27YmFyIFrcX3QXFi2o,"163tK9Wjr9P9DmM0AVK7lm","Liability","Melodrama","Lorde",2017-06-16,171727,68,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,metropopolis,nz pop,pop",0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,4
3ZCTVFBt2Brf31RLEnCkWJ,"6qqNVTkY8uBg9cP3Jd7DAH","everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,81,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
1ZMiCix7XSAbfAJlEZWMCp,"6KImCVD70vtIoJWnq6nGn3","Falling","Fine Line","Harry Styles",2019-12-13,240133,79,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.567,0.267,4,-6.502,1,0.0299,0.839,0.00000146,0.089,0.0592,110.011,4
3JvKfv6T31zO0ini8iNItO,"2txHhyCwHjUEpJjWrEyqyX","Another Love","Long Way Down (Deluxe)","Tom Odell",2013-06-24,244360,88,spotify:user:biels09,2024-05-02T14:01:10Z,"chill pop",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,27,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
0STK94RxUulYqWzwFlyAb5,"6S2OmqARrzebs0tKUEyXyp","Sober","Sober","Demi Lovato",2018-06-21,197893,59,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop",0.397,0.303,1,-10.413,1,0.11,0.798,0.00000416,0.0824,0.17,170.22,3
0fBSs3fRoh1yJcne77fdu9,"00FQb4jTyendYWaN8pK0wa","Video Games","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,281960,77,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.236,0.249,6,-9.595,0,0.0348,0.811,0.000001,0.087,0.181,72.847,5
6nbeZ22Csi6jZLVnuDkHpm,"2TFWfxXvnLR36b77GPG1hc","I've been here before","hiraeth","Sopperior",2024-03-20,113903,35,spotify:user:biels09,2024-07-02T12:06:27Z,"",0.274,0.286,8,-14.637,0,0.0626,0.937,0.004,0.115,0.086,70.272,4
7l97ElWmIdVHWUaOeeU5ZC,"45dkTj5sMRSjrmBSBeiHym","that way","all the things i never said","Tate McRae",2020-01-24,175026,73,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,4
5Qsp8mtshe70DX7EYbWZGo,"5p7f24Rk5HkUZsaS3BLG5F","Wrong Direction","Half Written Story","Hailee Steinfeld",2020-05-08,248986,57,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.39,0.388,10,-9.017,1,0.0355,0.472,0,0.157,0.187,72.934,4
4G92yYrUs0cvY7G41YRI0z,"2feDdbD5araYcm6JhFHHw7","Jealous","Jealous - EP","Labrinth",2014-11-23,287693,71,spotify:user:biels09,2024-05-02T14:01:10Z,"indie poptimism,pop",0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76,3
2VlLbhGLVJgdOW7kKdWWFc,"6qqNVTkY8uBg9cP3Jd7DAH","Six Feet Under","Six Feet Under","Billie Eilish",2016-11-17,189613,71,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,4
4ZJ4vzLQekI0WntDbanNC7,"40ZNYROS4zLfyyBSs2PGe2","Pink Skies","Pink Skies","Zach Bryan",2024-05-24,194920,89,spotify:user:biels09,2024-06-13T21:22:26Z,"classic oklahoma country",0.525,0.488,0,-6.909,1,0.038,0.191,0.0000514,0.135,0.253,84.999,4
2L9N0zZnd37dwF0clgxMGI,"1GmsPCcpKgF9OhlNXjOsbS","ceilings","five seconds flat","Lizzy McAlpine",2022-04-08,182887,80,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,boston folk,indie pop,singer-songwriter pop",0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3
4RL77hMWUq35NYnPLXBpih,"2WX2uTcsvV5OnS0inACecP","Skinny Love","Birdy","Birdy",2011-11-04,201080,71,spotify:user:biels09,2024-05-02T14:01:10Z,"neo mellow,uk pop,viral pop",0.379,0.29,4,-8.487,1,0.0513,0.952,0.000996,0.118,0.184,165.997,4
2qxmye6gAegTMjLKEBoR3d,"5IH6FPUwQTxPSXurCrcIov","Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,84,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop,pov: indie",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
6CcJMwBtXByIz4zQLzFkKc,"6qqNVTkY8uBg9cP3Jd7DAH","i love you","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,291796,79,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
3cWI6Hj9LQ0MfMuhw9uSMc,"5pDjmC5mRl7vDJhsjVwNfk","Lost Without You","Freya Ridings","Freya Ridings",2019-07-19,225853,64,spotify:user:biels09,2024-05-02T14:01:10Z,"uk pop",0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016,3
5UY8jf31X2hJkiAualFTyh,"2kRfqPViCqYdSGhYSM9R0Q","Selfish","Life Support","Madison Beer",2021-02-26,223270,60,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.375,0.461,9,-6.202,1,0.0279,0.627,0,0.386,0.233,75.217,4
43zdsphuZLzwA9k4DJhU0I,"6qqNVTkY8uBg9cP3Jd7DAH","when the party's over","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,196077,82,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.367,0.111,4,-14.084,1,0.0972,0.978,0.0000397,0.0897,0.198,82.642,4
1ugQtcwmKOXvKAYzhjncmv,"3QSQFmccmX81fWCUSPTS7y","Half A Man","A Place We Knew","Dean Lewis",2019-03-22,179120,72,spotify:user:biels09,2024-05-02T14:01:10Z,"australian pop,pop",0.411,0.204,0,-11.575,1,0.0578,0.855,0,0.143,0.337,70.853,4
0sY6ZUTh4yoctD8VIXz339,"06HL4z0CvFAxyc27GXpf02","champagne problems","evermore","Taylor Swift",2020-12-11,244000,76,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319,4
3by8IfnW9dZ2t4pZw1WVxz,"6S2OmqARrzebs0tKUEyXyp","Stone Cold","Confident","Demi Lovato",2015-01-01,191307,62,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop",0.419,0.453,8,-7.685,1,0.0437,0.539,0,0.0971,0.356,140.327,3
5CZ40GBx1sQ9agT82CLQCT,"1McMsnEElThX1knmY4oliG","traitor","SOUR","Olivia Rodrigo",2021-05-21,229226,84,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
1IF5UcqRO42D12vYwceOY6,"6KImCVD70vtIoJWnq6nGn3","From the Dining Table","Harry Styles","Harry Styles",2017-05-12,211960,67,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,4
5yVIlYEHZxQVLyInCdldoS,"4IWBUUAFIplrNtaOHcJPRM","Impossible","James Arthur (Deluxe)","James Arthur",2013-11-04,209440,76,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,talent show,uk pop",0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,4
1zwMYTA5nlNjZxYrvBB2pV,"4dpARuHxo51G3z768sgnrY","Someone Like You","21","Adele",2011-01-24,285240,76,spotify:user:biels09,2024-05-02T14:01:10Z,"british soul,pop,pop soul,uk pop",0.556,0.319,9,-8.251,1,0.0281,0.893,0,0.0996,0.294,135.187,4
5DqdesEfbRyOlSS3Tf6c29,"4rTv3Ejc7hKMtmoBOK1B4T","It's You","YOU","Ali Gatie",2019-11-08,212606,76,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian hip hop",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4
5uCax9HTNlzGybIStD3vDh,"4IWBUUAFIplrNtaOHcJPRM","Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,86,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,talent show,uk pop",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
6U1iuA5QfzYRPJxvdcxqtf,"55fhWPvDiMpLnE4ZzNXZyW","Lonely","THE END OF EVERYTHING","Noah Cyrus",2020-05-15,144377,62,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop",0.53,0.281,5,-8.274,1,0.0577,0.798,0,0.0928,0.341,122.442,4
7sTtHHrD0zDpmzQzH3zegz,"4nDoRrQiYLoBzwC5BhVJzF","Consequences","Camila","Camila Cabello",2018-01-12,178466,58,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,5
1odExI7RdWc4BT515LTAwj,"33NVpKoXjItPwUJTMZIOiY","Daylight","Daylight","David Kushner",2023-04-14,212953,87,spotify:user:biels09,2024-05-02T14:01:10Z,"gen z singer-songwriter,singer-songwriter pop",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
3kEneVXeodJWqoVyjcV02I,"3Vyoi6XbJHRzKGeXYsuBdQ","emma","anxiety is killing my dreams","Ysabel",2024-04-19,299325,27,spotify:user:biels09,2024-06-18T14:09:38Z,"",0.463,0.328,5,-13.805,0,0.0424,0.867,0.204,0.104,0.067,177.874,3
7qEHsqek33rTcFNT9PFqLf,"4GNC7GD6oZMSxPGyXy4MNB","Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,87,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,uk pop",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
0q8Hek8ItCs0sOm2goKpLs,"3GlvNcJEvjnTusea3lFOBE,2l5HhbsV4oSidBDY8hrmoj","My Bad - Acoustic Session","My Bad - Acoustic Session","Nadav Elkum,Eytan Peled",2024-05-24,207685,27,spotify:user:biels09,2024-06-17T20:05:59Z,"",0.545,0.556,11,-5.753,0,0.0443,0.698,0,0.129,0.248,187.76,4
7hDVYcQq6MxkdJGweuCtl9,"6qqNVTkY8uBg9cP3Jd7DAH","ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,82,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
6pezb9EwyygkHnJqkjLphG,"0C8ZW7ezQVs4URX5aX7Kqx","Kill Em With Kindness - Acoustic","13 Reasons Why (A Netflix Original Series Soundtrack)","Selena Gomez",2017-03-30,212693,47,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop",0.547,0.158,11,-14.905,1,0.0315,0.922,0,0.102,0.148,95.08,4
1TEL6MlSSVLSdhOSddidlJ,"66CXWjxzNUsdJxJ2JdwvnR","needy","thank u, next","Ariana Grande",2019-02-08,171573,68,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.647,0.309,7,-7.948,0,0.0367,0.778,0.00000731,0.202,0.195,87.046,4
6D2tzc8kRnZb7P1lNwMBLH,"5pKCCKE2ajJHZ9KAiaK11H","Close To You","ANTI (Deluxe)","Rihanna",2016-01-28,223213,56,spotify:user:biels09,2024-05-02T14:01:10Z,"barbadian pop,pop,urban contemporary",0.494,0.17,10,-11.368,1,0.0337,0.895,0,0.139,0.145,80.098,4
7IL3UOlcJ6nmcCMwpnlfcA,"4nDoRrQiYLoBzwC5BhVJzF","Something's Gotta Give","Camila","Camila Cabello",2018-01-12,236360,55,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.545,0.458,5,-4.6,0,0.0279,0.367,0,0.118,0.164,79.943,4
6CagMrZXJUdGGIw6Eaepos,"74KM79TiuVKeVCqs8QtB0B","Exhale","Singular Act II","Sabrina Carpenter",2019-07-19,164708,58,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.513,0.266,7,-10.611,1,0.0357,0.879,0,0.123,0.276,74.009,4
41zXlQxzTi6cGAjpOXyLYH,"6qqNVTkY8uBg9cP3Jd7DAH","idontwannabeyouanymore","dont smile at me","Billie Eilish",2017-12-22,203569,77,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,3
1jlG3KJ3gdYmhfuySFfpO1,"0p4nmQO2msCgU4IF37Wi3j","I'm with You","Let Go","Avril Lavigne",2002-06-04,223066,71,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian pop,candy pop,dance pop,pop",0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,3
44n97yHySt0Z9rqPaXgjCK,"26VFTg2z8YR0cCuwLzESi2","Sorry","hopeless fountain kingdom (Deluxe)","Halsey",2017-06-02,220540,52,spotify:user:biels09,2024-05-02T14:01:10Z,"electropop,etherpop,indie poptimism,pop",0.513,0.25,5,-9.376,0,0.0367,0.913,0,0.117,0.351,74.103,4
3NgCzSW98SsqBdpYcnm4kv,"4nDoRrQiYLoBzwC5BhVJzF","I Have Questions","I Have Questions","Camila Cabello",2017-05-21,221881,53,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.393,0.555,10,-6.096,0,0.276,0.405,0,0.105,0.22,167.999,4
4K3gM7kzX4POAfrs71HomN,"4Uc8Dsxct0oMqx0P6i60ea","Lookalike","Sunset Season","Conan Gray",2018-11-16,220866,61,spotify:user:biels09,2024-05-02T14:01:10Z,"bedroom pop,pop,pov: indie",0.434,0.302,10,-10.117,1,0.0378,0.766,0.00000763,0.149,0.173,121.645,4
3K1tdhoeE6koNnWgAxEK9Y,"63yrD80RY3RNEM2YDpUpO8","Mrs. Potato Head","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,217506,73,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,electropop,pop",0.517,0.622,1,-3.536,0,0.0577,0.174,0,0.105,0.463,170.154,4
0PurA4JVJ8YQgSVopY8fn6,"06HL4z0CvFAxyc27GXpf02","tolerate it","evermore","Taylor Swift",2020-12-11,245440,71,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.316,0.361,9,-10.381,1,0.0488,0.878,0.0000267,0.0797,0.221,74.952,5
29f11nLUcMYQ2Ndbnb7N0o,"2wY79sveU1sp5g7SokKOiI,2cWZOOzeOm4WmBJRnD5R7I","Dancing With A Stranger (With Normani) - Acoustic","Dancing With A Stranger (With Normani) [Acoustic]","Sam Smith,Normani",2019-02-15,187621,54,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,uk pop,r&b",0.623,0.276,5,-8.893,0,0.0287,0.89,0,0.146,0.308,99.623,4
4HOryCnbme0zBnF8LWij3f,"6qqNVTkY8uBg9cP3Jd7DAH","Getting Older","Happier Than Ever","Billie Eilish",2021-07-30,244221,70,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,4
5jx8tCxiO0uIbo2uNia23K,"6jJ0s89eD6GaHleKKya26X","The One That Got Away - Acoustic","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,259040,61,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.714,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.352,123.938,4
4Ck7tIrz8xC3vffrAsdDF7,"0D2lj2qLU5a5yotmeh8UB3","Please Remember Me","Please Remember Me","Ashley Jessica",2024-06-20,191105,24,spotify:user:biels09,2024-06-24T23:20:41Z,"",0.478,0.257,5,-12.709,1,0.0874,0.87,0,0.126,0.24,136.81,4
5JCoSi02qi3jJeHdZXMmR8,"1McMsnEElThX1knmY4oliG","favorite crime","SOUR","Olivia Rodrigo",2021-05-21,152666,83,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,4
0GNI8K3VATWBABQFAzBAYe,"5pKCCKE2ajJHZ9KAiaK11H,1buzCmyYZE4kcdLRudsb8V","Stay","Unapologetic (Deluxe)","Rihanna,Mikky Ekko",2012-12-11,240706,73,spotify:user:biels09,2024-05-02T14:01:10Z,"barbadian pop,pop,urban contemporary,nashville indie",0.621,0.31,9,-10.164,0,0.0283,0.945,0.0000612,0.117,0.125,111.881,4
1TQXIltqoZ5XXyfCbAeSQQ,"4xnihxcoXWK3UqryOSnbw5","Dancing With Your Ghost","Dancing With Your Ghost","Sasha Alex Sloan",2019-06-28,197732,75,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z",0.629,0.328,11,-8.284,1,0.029,0.768,0.000025,0.103,0.389,74.953,4
3ArYVrRb0lDBLzuJJqIXzC,"2wUjUUtkb5lvLKcGKsKqsR","River Of Tears","Know-It-All (Deluxe)","Alessia Cara",2016-03-11,254506,55,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian contemporary r&b,canadian pop,pop",0.389,0.373,6,-5.72,1,0.047,0.928,0,0.146,0.283,90.289,4
04sN26COy28wTXYj3dMoiZ,"6qqNVTkY8uBg9cP3Jd7DAH","Bored","Bored","Billie Eilish",2017-03-30,180933,80,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
4l0Mvzj72xxOpRrp6h8nHi,"0C8ZW7ezQVs4URX5aX7Kqx","Lose You To Love Me","Rare","Selena Gomez",2020-01-10,206458,76,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop",0.516,0.342,4,-8.985,1,0.0425,0.55,0,0.21,0.0993,102.819,4
2tGvwE8GcFKwNdAXMnlbfl,"1McMsnEElThX1knmY4oliG","happier","SOUR","Olivia Rodrigo",2021-05-21,175933,82,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,3
3ZKRAzNAsiJrBGUM2BX9av,"00FQb4jTyendYWaN8pK0wa","13 Beaches","Lust For Life","Lana Del Rey",2017-07-21,295569,61,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.333,0.389,7,-9.132,1,0.0364,0.539,0.0772,0.163,0.25,144.204,4
1nYzjrdVQ8RpF93M0jPFW7,"7Lk9V7E1u5gqSHmtcKlOqH","Remember That Night?","Remember That Night?","Sara Kays",2020-11-06,227186,72,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,gen z singer-songwriter,modern indie pop",0.679,0.61,7,-10.936,0,0.0305,0.585,0.0000951,0.156,0.554,123.978,4
2hyQWojYz6Mdq9S9sGYf3t,"47s2i6XVeEU4bk6nAcOwUb","Where I belong","Where I belong","Ricardo Abyssal",2024-04-05,211455,32,spotify:user:biels09,2024-05-02T14:01:10Z,"",0.636,0.197,7,-12.066,1,0.0839,0.33,0.00205,0.0874,0.0362,155.982,4
6ATgDc6e4sPn84hvJsAmPt,"1QRj3hoop9Mv5VvHQkwPEp","hate u love u","hate u love u","Olivia O'Brien",2016-12-09,175466,65,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop",0.407,0.416,6,-8.915,0,0.174,0.656,0,0.0981,0.246,176.947,4
26XaOsDMbl0e1cVKYfkz6w,"7uaIm6Pw7xplS8Dy06V6pT","Falling","Falling","Trevor Daniel",2018-10-05,159381,68,spotify:user:biels09,2024-05-02T14:01:10Z,"melodic rap",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
4RVwu0g32PAqgUiJoXsdF8,"6qqNVTkY8uBg9cP3Jd7DAH","Happier Than Ever","Happier Than Ever","Billie Eilish",2021-07-30,298899,82,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
3hUxzQpSfdDqwM3ZTFQY0K,"06HL4z0CvFAxyc27GXpf02","august","folklore","Taylor Swift",2020-07-24,261922,83,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
1HNkqx9Ahdgi1Ixy2xkKkL,"6eUKZXaKkcviH0Ku9w2n3V","Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,82,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,singer-songwriter pop,uk pop",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
1Xi84slp6FryDSCbzq4UCD,"3klZnJvYGIbWritVwQD434","Arcade","Arcade","Duncan Laurence",2019-03-07,183624,75,spotify:user:biels09,2024-05-02T14:01:10Z,"dutch pop",0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,3
50kpGaPAhYJ3sGmk6vplg0,"1uNFoZAHBGtllmzznpCI3s","Love Yourself","Purpose (Deluxe)","Justin Bieber",2015-11-13,233720,82,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian pop,pop",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
5ajjAnNRh8bxFvaVHzpPjh,"2kRfqPViCqYdSGhYSM9R0Q","Reckless","Reckless","Madison Beer",2021-06-04,203384,71,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,3
2nMeu6UenVvwUktBCpLMK9,"00FQb4jTyendYWaN8pK0wa","Young And Beautiful","Young And Beautiful","Lana Del Rey",2013-01-01,236053,84,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.324,0.416,11,-8.92,0,0.0368,0.262,0.0000369,0.11,0.151,113.986,4
46IZ0fSY2mpAiktS3KOqds,"4dpARuHxo51G3z768sgnrY","Easy On Me","30","Adele",2021-11-19,224694,80,spotify:user:biels09,2024-05-02T14:01:10Z,"british soul,pop,pop soul,uk pop",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4
2rbDhOo9Fh61Bbu23T2qCk,"1HY2Jd0NmPuamShAr6KMms","Always Remember Us This Way","A Star Is Born Soundtrack (Without Dialogue)","Lady Gaga",2018-10-05,210200,81,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,dance pop,pop",0.549,0.502,0,-5.972,1,0.0405,0.299,0,0.764,0.291,129.842,4
360Wr96ywrCQq4kTAJ8Pq6,"63yrD80RY3RNEM2YDpUpO8","Pacify Her","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,220013,77,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,electropop,pop",0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,4
7dlsODgWowQjnBMUqkOEww,"060CzFv7eCEPramQlIJYNY","You Won't Stop, You Don't Stop","You Won't Stop, You Don't Stop","Leona Naess",2024-05-24,226537,27,spotify:user:biels09,2024-06-24T15:40:23Z,"ectofolk,lilith",0.328,0.426,1,-8.232,1,0.0489,0.784,0.0244,0.169,0.149,102.253,3
4pvb0WLRcMtbPGmtejJJ6y,"06HL4z0CvFAxyc27GXpf02,4LEiUm1SRbFMgfqnQTwUbQ","exile (feat. Bon Iver)","folklore","Taylor Swift,Bon Iver",2020-07-24,285634,76,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,chamber pop,eau claire indie,indie folk,melancholia,modern rock",0.298,0.38,6,-8.426,1,0.0287,0.778,0.0000562,0.11,0.152,75.602,4
