Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3RIgHHpnFKj5Rni1shokDj,"00FQb4jTyendYWaN8pK0wa","Norman fucking Rockwell","Norman Fucking Rockwell!","Lana Del Rey",2019-08-30,248934,72,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-05-09T04:17:26Z,"art pop,pop",0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,1
7g3htkaLz4ETFn0cifwM3y,"00FQb4jTyendYWaN8pK0wa","High By The Beach","Honeymoon","Lana Del Rey",2015-09-18,257573,69,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-05-09T04:35:31Z,"art pop,pop",0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,4
1OubIZ0ARYCUq5kceYUQiO,"4LLpKhyESsyAXpc4laK94U,4jCbgl5Dmt3uOh8WRQfpPs","Congratulations (feat. Bilal)","The Divine Feminine","Mac Miller,Bilal",2016-09-16,256426,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-05-16T04:36:19Z,"hip hop,pittsburgh rap,rap,neo soul",0.465,0.225,4,-12.637,0,0.0455,0.948,0.00155,0.18,0.207,57.75,4
1y3r6RXiJZNBV1EI0NggpS,"00FQb4jTyendYWaN8pK0wa","Ultraviolence","Ultraviolence (Deluxe)","Lana Del Rey",2014-01-01,251480,75,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-05-16T14:41:23Z,"art pop,pop",0.144,0.541,0,-7.076,1,0.038,0.278,0.0000101,0.101,0.0899,79.262,3
4cJOLN346rtOty3UPACsao,"2sSGPbdZJkaSE2AbcGOACx","I Don't Know You","I Don't Know You","The Marías",2017-06-14,209449,2,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-05-24T14:56:04Z,"bedroom pop,la indie",0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,4
4HuiEuJ7ZW8jewUuZBg6sk,"6lcwlkAjBPSKnFBZjjZFJs","Sarah","Trick","Alex G",2012-11-05,176146,72,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-06-15T17:49:08Z,"philly indie,pov: indie,slacker rock",0.65,0.686,4,-5.198,0,0.0314,0.513,0.000189,0.138,0.497,124.019,4
2kcpSxuTS6RHbZ5HC7sVYm,"5qmwKbAkhpdKIU6f1KUV7r","Pretend","High","alex g online",2023-03-01,362495,0,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-06-15T17:49:32Z,"",0.622,0.592,9,-6.223,1,0.0273,0.0503,0.00000129,0.153,0.344,116.063,4
7laJx5tDtvm3Mkj832oxSb,"1QAJqy2dA3ihHBFIHRphZj","Neon Moon","Neon Moon","Cigarettes After Sex",2018-12-17,225767,0,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-06-18T19:52:22Z,"ambient pop,dream pop,el paso indie,shoegaze",0.48,0.488,4,-11.103,1,0.0245,0.099,0.0879,0.102,0.275,90.349,4
5cct9ToyRPLyfELg3JfWqx,"0Y6dVaC9DZtPNH4591M42W","Daughter of a Cop","French Exit","TV Girl",2014-06-05,153440,63,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-06-21T11:54:08Z,"pov: indie",0.721,0.791,7,-7.197,1,0.0295,0.288,0.804,0.11,0.957,103.086,4
6wf7Yu7cxBSPrRlWeSeK0Q,"6qqNVTkY8uBg9cP3Jd7DAH","What Was I Made For? [From The Motion Picture Barbie]","What Was I Made For? [From The Motion Picture Barbie]","Billie Eilish",2023-07-13,222369,87,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-14T05:02:17Z,"art pop,pop",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
5sGGlfbqdGlJr3ZMMjODoy,"5szilpXHcwOqnyKLqGco5j","She Won't Go Away","Faye Webster","Faye Webster",2017-05-12,185646,66,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-14T19:52:05Z,"atlanta indie,indie pop",0.71,0.394,9,-9.306,1,0.0295,0.309,0.00000257,0.105,0.447,92.977,4
2VYnlKxB8jpbCeLUjQsebc,"5szilpXHcwOqnyKLqGco5j","In A Good Way","I Know I'm Funny haha","Faye Webster",2021-06-25,224680,69,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-14T19:53:57Z,"atlanta indie,indie pop",0.587,0.286,9,-8.839,1,0.0315,0.185,0.0288,0.214,0.302,71.123,4
5E30LdtzQTGqRvNd7l6kG5,"77SW9BnxLY8rJ0RciFqkHh","Daddy Issues","Wiped Out!","The Neighbourhood",2015-10-30,260173,84,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-19T06:05:59Z,"modern alternative rock,modern rock,pop",0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4
41ZPPTp7Hj9Bhy361OKtfK,"12j6dJrPXanCBwY599pZxf","Mystery","Good Morning It's Now Tomorrow","Matt Maltese",2021-10-08,223466,51,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-22T16:46:34Z,"indie anthem-folk,indie pop,pov: indie",0.61,0.338,2,-8.748,1,0.0255,0.859,0.148,0.186,0.219,78.477,4
0Oqc0kKFsQ6MhFOLBNZIGX,"00FQb4jTyendYWaN8pK0wa","Doin' Time","Norman Fucking Rockwell!","Lana Del Rey",2019-08-30,202192,78,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-07-27T12:45:52Z,"art pop,pop",0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4
69Kzq3FMkDwiSFBQzRckFD,"3yY2gUcIsjMr8hjo51PoJ8","This Night Has Opened My Eyes - 2011 Remaster","Hatful of Hollow","The Smiths",1984,221533,71,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-08-26T17:39:07Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.696,0.628,2,-8.407,1,0.0274,0.00102,0.428,0.272,0.701,100.038,4
72cGBEqu7RitIOoACXYjfR,"0Y6dVaC9DZtPNH4591M42W","The Blonde","French Exit","TV Girl",2014-06-05,227760,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-08-26T17:41:01Z,"pov: indie",0.501,0.547,1,-7.961,0,0.0243,0.225,0.912,0.288,0.225,87.692,4
2MJkQZEB0YNJbnQ59dZ0Pp,"02vrwnrNEeDRV96o9iPSYP","Wish","i'll be okay","sign crushes motorist",2022-08-05,156000,66,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T03:57:16Z,"corecore",0.563,0.121,0,-24.797,1,0.0361,0.986,0.837,0.0858,0.344,160.134,4
7t7QJFQLHJWCiHBswHnbzZ,"2bmhdBR4FyCbRIBSFoLTuE","hospital beach","you missed the best part","Cottonwood Firing Squad",2022-08-30,124743,67,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:03:22Z,"",0.636,0.753,7,-8.185,1,0.0318,0.492,0.658,0.301,0.714,125.906,4
59acp1OhcvxwVBwQJBYKuX,"20wkVLutqVOYrc0kxFs7rA","Loose","Freudian","Daniel Caesar",2017-08-25,185522,75,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:03:48Z,"canadian contemporary r&b",0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,1
20pi3c6HXmaEeElCswISpD,"5Bw9kFNhy019e4IBCJZlzw,0Y6dVaC9DZtPNH4591M42W","Summer's Over","Summer's Over","Jordana,TV Girl",2021-10-13,173000,1,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:03:56Z,"modern indie pop,pov: indie",0.752,0.793,11,-8.358,0,0.109,0.371,0.00565,0.268,0.938,80.702,4
71BWZa1liIRyUiuJ3MB66o,"5szilpXHcwOqnyKLqGco5j","I Know You","Faye Webster","Faye Webster",2017-05-12,251666,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:04:04Z,"atlanta indie,indie pop",0.454,0.385,10,-12.849,1,0.0313,0.287,0.0000997,0.0616,0.144,154.918,4
6LUGvXEAK8WxIBYK43uoTb,"3yY2gUcIsjMr8hjo51PoJ8","Back to the Old House - 2011 Remaster","Louder Than Bombs","The Smiths",1987,186626,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:06:47Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,3
3MUkijIqsNm4XIq3EerPpt,"5Bw9kFNhy019e4IBCJZlzw,0Y6dVaC9DZtPNH4591M42W","Better in the Dark","Summer's Over","Jordana,TV Girl",2021-10-13,155500,1,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:07:21Z,"modern indie pop,pov: indie",0.678,0.64,9,-7.486,1,0.0268,0.283,0.00067,0.682,0.701,90.058,4
1XrSjpNe49IiygZfzb74pk,"77mJc3M7ZT5oOVM7gNdXim","What Once Was","Songs of Her's","Her's",2017-05-12,255067,74,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:07:34Z,"indie pop,liverpool indie,pov: indie",0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3
5WbfFTuIldjL9x7W6y5l7R,"5szilpXHcwOqnyKLqGco5j","Kingston","Atlanta Millionaires Club","Faye Webster",2019-05-24,202653,75,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:08:23Z,"atlanta indie,indie pop",0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,4
4LpUpiYoZ2M3Z1kmhn4EQo,"3Sz7ZnJQBIHsXLUSo0OQtM","Still Beating","This Old Dog","Mac DeMarco",2017-05-05,181586,71,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:08:32Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,4
3xKsf9qdS1CyvXSMEid6g8,"2h93pZq0e7k5yf4dywlkpM","Pink + White","Blonde","Frank Ocean",2016-08-20,184516,87,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:09:33Z,"lgbtq+ hip hop,neo soul",0.545,0.545,9,-7.362,1,0.107,0.667,0.0000548,0.417,0.549,159.94,3
2R4AlwtrrkMaRKojcTIzmL,"3Sz7ZnJQBIHsXLUSo0OQtM","For the First Time","This Old Dog","Mac DeMarco",2017-05-05,182306,80,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:09:49Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,4
3cxZT78mZDyLsLPJKcTu3U,"5szilpXHcwOqnyKLqGco5j","Right Side of My Neck","Atlanta Millionaires Club","Faye Webster",2019-05-24,153320,71,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:10:03Z,"atlanta indie,indie pop",0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,4
2fhOljbX79loRcdl47SFye,"3Sz7ZnJQBIHsXLUSo0OQtM","Moonlight on the River","This Old Dog","Mac DeMarco",2017-05-05,422613,75,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:10:12Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,4
0HAqq2GcQKyi3s87GuN7jU,"3l0CmX0FuQjFxr8SK7Vqag","Amoeba","Sling","Clairo",2021-07-16,228922,69,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:10:30Z,"bedroom pop,indie pop,pov: indie",0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,4
3oUn55qKRZ1JFzfQNbJjS1,"3Sz7ZnJQBIHsXLUSo0OQtM","20191009 I Like Her","One Wayne G","Mac DeMarco",2023-04-21,136888,71,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:10:38Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.873,0.252,2,-13.884,1,0.0425,0.766,0.00661,0.0978,0.599,133.983,4
3rJDsZjIaCfJQSqRUvl0BM,"1r1uxoy19fzMxunt3ONAkG","Funeral","Stranger in the Alps","Phoebe Bridgers",2017-09-22,232373,64,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:13:13Z,"indie pop,la indie,pov: indie",0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,4
6Uwi2Qk3H7fM4b4W4ExrAp,"1r1uxoy19fzMxunt3ONAkG","Scott Street","Stranger in the Alps","Phoebe Bridgers",2017-09-22,305000,72,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:13:25Z,"indie pop,la indie,pov: indie",0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,4
6oPDWUwxTIsGejcHd9tLdc,"4tuJ0bMpJh08umKkEXKUI5","This is what the drugs are for","Good Riddance (Deluxe)","Gracie Abrams",2023-06-16,245610,57,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:13:55Z,"alt z",0.472,0.528,1,-8.215,1,0.0305,0.778,0.00108,0.137,0.543,99.019,4
5jqNQZBwbZWQXPWfo0ygZF,"00FQb4jTyendYWaN8pK0wa","Art Deco","Honeymoon","Lana Del Rey",2015-09-18,295066,78,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:14:44Z,"art pop,pop",0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,5
3sYDVtqO35oRSOIMx7dOqR,"00FQb4jTyendYWaN8pK0wa","Freak","Honeymoon","Lana Del Rey",2015-09-18,295093,66,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:14:51Z,"art pop,pop",0.287,0.43,5,-10.014,0,0.033,0.269,0.000579,0.32,0.109,93.984,4
24jvD83UgLmrdGjhWTFslY,"00FQb4jTyendYWaN8pK0wa","Video Games","Born To Die - The Paradise Edition","Lana Del Rey",2012-11-12,281960,64,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:15:25Z,"art pop,pop",0.236,0.249,6,-9.595,0,0.0348,0.811,0.000001,0.087,0.181,72.847,5
4R2kfaDFhslZEMJqAFNpdd,"06HL4z0CvFAxyc27GXpf02","cardigan","folklore","Taylor Swift",2020-07-24,239560,83,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:16:04Z,"pop",0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4
46RNrAkGsqWTDrv2ZPOAbx,"1r1uxoy19fzMxunt3ONAkG","Moon Song","Punisher","Phoebe Bridgers",2020-06-18,277676,66,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:16:49Z,"indie pop,la indie,pov: indie",0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,3
5LJ4ig9cMvjui3li1mrNRl,"1r1uxoy19fzMxunt3ONAkG","Punisher","Punisher","Phoebe Bridgers",2020-06-18,189622,59,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-15T04:17:04Z,"indie pop,la indie,pov: indie",0.32,0.227,1,-12.803,1,0.0448,0.986,0.000353,0.108,0.215,83.912,4
4k7x3QKrc3h3U0Viqk0uop,"4LEiUm1SRbFMgfqnQTwUbQ,7bcbShaqKdcyjnmv4Ix8j6","Rosyln","The Twilight Saga: New Moon (Original Motion Picture Soundtrack)","Bon Iver,St. Vincent",2009-10-16,289560,73,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T04:59:12Z,"chamber pop,eau claire indie,indie folk,melancholia,modern rock,art pop,etherpop,indie rock,indietronica,metropopolis",0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,3
3Kfh2IIk7nehym6iv2Ru8P,"5nvWOyAkfNgVLKESq4fOj2","Last Dance","JAMIE","Montell Fish",2022-07-22,189000,53,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T04:59:35Z,"pittsburgh rap",0.532,0.158,7,-15.94,0,0.0608,0.938,0.000283,0.434,0.143,159.49,3
5SHpuW2qjkQtFRpE6P9Nks,"6qqNVTkY8uBg9cP3Jd7DAH","The 30th","Guitar Songs","Billie Eilish",2022-07-21,216448,71,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T04:59:48Z,"art pop,pop",0.387,0.135,7,-14.398,1,0.051,0.929,0,0.0948,0.21,82.987,4
1RMJOxR6GRPsBHL8qeC2ux,"20wkVLutqVOYrc0kxFs7rA,3Y7RZ31TRPVadSFVy1o8os","Best Part (feat. H.E.R.)","Freudian","Daniel Caesar,H.E.R.",2017-08-25,209831,83,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:00:00Z,"canadian contemporary r&b,r&b,rap",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,4
4HOryCnbme0zBnF8LWij3f,"6qqNVTkY8uBg9cP3Jd7DAH","Getting Older","Happier Than Ever","Billie Eilish",2021-07-30,244221,69,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:00:31Z,"art pop,pop",0.599,0.128,10,-17.261,1,0.109,0.974,0.121,0.115,0.367,159.679,4
0ltmioOsLQsL0OFgcPbdVi,"3IunaFjvNKj98JW89JYv9u","i saw you in a dream","Good At Falling","The Japanese House",2019-03-01,200304,51,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:00:39Z,"indie pop,indietronica,modern dream pop,pov: indie,vapor soul",0.26,0.261,4,-9.651,1,0.0358,0.837,0,0.249,0.226,138.2,3
34xTFwjPQ1dC6uJmleno7x,"2h93pZq0e7k5yf4dywlkpM","Godspeed","Blonde","Frank Ocean",2016-08-20,177922,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:01:55Z,"lgbtq+ hip hop,neo soul",0.399,0.0969,6,-12.578,1,0.0509,0.929,0.000168,0.121,0.0758,109.54,4
2LlOeW5rVcvl3QcPNPcDus,"20wkVLutqVOYrc0kxFs7rA","Always","NEVER ENOUGH","Daniel Caesar",2023-04-07,225312,77,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:02:51Z,"canadian contemporary r&b",0.578,0.436,2,-8.202,1,0.0461,0.666,0.0000019,0.106,0.199,135.86,4
2c4Est3dxGfn834VReid5d,"0Y6dVaC9DZtPNH4591M42W","Safeword","Who Really Cares","TV Girl",2016-02-25,216762,63,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:03:18Z,"pov: indie",0.631,0.487,0,-7.407,1,0.0395,0.273,0.0636,0.185,0.142,123.498,4
41cpvQ2GyGb2BRdIRSsTqK,"2h93pZq0e7k5yf4dywlkpM","Moon River","Moon River","Frank Ocean",2018-02-14,188323,73,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:04:00Z,"lgbtq+ hip hop,neo soul",0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,3
1VMdwVq0yaTc4DeqSCi7DO,"2h93pZq0e7k5yf4dywlkpM,0hEurMDQu99nJRq8pTxO14","White","channel ORANGE","Frank Ocean,John Mayer",2012-07-10,76280,64,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-24T05:04:39Z,"lgbtq+ hip hop,neo soul,neo mellow,singer-songwriter",0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,4
6Q5uDNuuFYa8ToL3CCoHPC,"31uyAcnY0kjjKKIQZMKX4i","Poison Tree","Inca Ore / Grouper","Grouper",2008-06-03,196893,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-25T02:55:26Z,"ambient,ambient pop,art pop,dream pop,drone,electra,experimental ambient,experimental pop,modern dream pop,spectra",0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,4
6UFivO2zqqPFPoQYsEMuCc,"3l0CmX0FuQjFxr8SK7Vqag","Bags","Immunity","Clairo",2019-08-02,260519,76,spotify:user:odrpgq946ier5ckyx1ijqpvdz,2023-09-28T03:39:06Z,"bedroom pop,indie pop,pov: indie",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
