Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7FupgKA9m36FA27KPGncNq,"3zw2PGpf4w7YefHvDAdcyS,3c4NvPspCtP5coqUMzZtHj","Have You Ever Seen The Rain?","Have You Ever Seen The Rain?","Alberto Ciccarini,Poul",2024-02-16,170177,49,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:57:32Z,"",0.594,0.739,0,-7.282,1,0.033,0.154,0.0202,0.129,0.14,116.018,4
1nYzjrdVQ8RpF93M0jPFW7,"7Lk9V7E1u5gqSHmtcKlOqH","Remember That Night?","Remember That Night?","Sara Kays",2020-11-06,227186,72,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"alt z,gen z singer-songwriter,modern indie pop",0.679,0.61,7,-10.936,0,0.0305,0.585,0.0000951,0.156,0.554,123.978,4
3dhjNA0jGA8vHBQ1VdD6vV,"1Xyo4u8uXC1ZmMpatF05PJ,4tZwfgrHOc3mvqYlEYSvVi","I Feel It Coming","Starboy","The Weeknd,Daft Punk",2016-11-25,269186,76,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:59:54Z,"canadian contemporary r&b,canadian pop,pop,electro,filter house,rock",0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,4
2ORzKJkVjifOjVAXfTC4Ir,"4RmAlZapfAsWhj2k1pHsKe","What It Is","What It Is","Saxena",2023-08-04,151875,52,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-08-03T21:14:52Z,"",0.733,0.758,1,-5.514,0,0.0581,0.26,0,0.339,0.196,96.003,4
5O2P9iiztwhomNh8xkR9lJ,"4AK6F7OLvEQ5QYCBNiQWHq","Night Changes","FOUR (Deluxe)","One Direction",2014-11-17,226600,86,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:16:43Z,"boy band,pop,post-teen pop,talent show",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,4
19y3bKHaZGNtRT3fgfoIEJ,"21Nw1hStsfi6uDLK6WGzm3,3KXJ7gaMIWeUQb3gY24idX,0lRQLoQrjE7zLSlLoh1uk3","Story Of My Life","Story Of My Life","Summer Dusk,Spijk,Josiah Nichols",2024-03-15,180521,46,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:17:21Z,"",0.555,0.681,8,-8.997,1,0.0474,0.347,0.0000477,0.208,0.157,114.981,4
0TXNKTzawI6VgLoA9UauRp,"0B3N0ZINFWvizfa8bKiz4v","When You Love Someone","Chapters","James TW",2019-04-26,216560,68,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"british singer-songwriter,uk pop",0.682,0.453,7,-6.09,1,0.0278,0.263,0,0.0543,0.348,125.773,4
39cmB3ZoTOLwOTq7tMNqKa,"0NGAZxHanS9e0iNHpR8f2W,7qPLO2XOUaRrRxkvLZ3AEK,5veVxxPm1vzgi6pO2iVA8L","Hear Me Now","Hear Me Now (feat. Zeeba)","Alok,Zeeba,Bruno Martini",2016-10-21,194840,74,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:59:31Z,"electro house,pop nacional,slap house,brazilian edm",0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,4
5IO87wqMV7UPuRAgaILfsK,"3vlH5PSk5GSm61lfafSPAl,7MqVNyaK3i0wcUEVVRoxNx","Mirrors","Mirrors","Lone Tusker,Axway",2023-10-20,193636,54,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-10-19T19:46:53Z,"",0.653,0.632,0,-8.05,1,0.054,0.12,0.0103,0.347,0.277,131.993,4
5oeG2dP6Qda3ueQEllB7pW,"3vlH5PSk5GSm61lfafSPAl,7FNA36ZmHzr9QkZJcQjYcO,1oXBhBpbEfp8p2mp5ipx2N","The Boys Of Summer","The Boys Of Summer","Lone Tusker,Foínix,Geoff Duncan",2023-06-09,137142,49,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:20:05Z,"",0.666,0.65,0,-7.324,1,0.0424,0.594,0,0.238,0.435,104.993,4
2NeM9rfWo70KQej9GxeaoL,"6AyATGg7mDgBlZ4N5uNog0","Where's My Love","SYML","SYML",2019-05-03,202009,0,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"modern indie pop",0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,4
11BAVEGi1ivJ6JWLqKUNrZ,"1g0fXhQMHAxlRyIBkCbuE7,0uGApGjjFXKwUOAqYBeX7B","Catch & Release - Deepend Remix","When The Lights Go Down","Matt Simons,Deepend",2015-09-30,195173,71,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:59:10Z,"neo-singer-songwriter,deep house,tropical house",0.838,0.536,1,-8.645,0,0.0478,0.555,0.000376,0.111,0.107,104.988,4
5OMKajdOkSj8l2YGmA3y2U,"7KigP1NA8s7IiVIxP5ndwJ,2retfnjYygfpsZLXpD2W8z","Infinitum","Infinitum","Revelries,The Beamish Boys",2018-07-20,184633,45,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"dutch edm",0.607,0.743,4,-5.704,1,0.0476,0.142,0.00000214,0.12,0.557,104.009,4
3mfER4ORePHvN35cbZ3dkV,"7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX","Where Are You Now","All Stand Together","Lost Frequencies,Calum Scott",2023-11-10,149066,81,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:58:51Z,"belgian edm,edm,pop dance,tropical house,pop",0.762,0.632,6,-8.312,0,0.085,0.51,0.000205,0.18,0.282,121.031,4
2rvpBrbLbQrItIwnbCnQhB,"3vlH5PSk5GSm61lfafSPAl,7FNA36ZmHzr9QkZJcQjYcO,15oiQRdZa4LrpfMbJ2dwzK","No Sleep","No Sleep","Lone Tusker,Foínix,Jethro",2024-02-09,176612,54,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:58:51Z,"",0.607,0.774,11,-6.269,1,0.0416,0.187,0,0.0742,0.481,124.032,4
5DqdesEfbRyOlSS3Tf6c29,"4rTv3Ejc7hKMtmoBOK1B4T","It's You","YOU","Ali Gatie",2019-11-08,212606,76,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:06:10Z,"canadian hip hop",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4
2xRS4L9anCvEidqCTjjKIz,"5wqaqDigmVwxbb69jlpfOv,4PZkiiOKrkpqOkhGSz2tel,3I4pxD6ShB0V3yiyORZh1J","Never Be The Same","Never Be The Same","Kenan Waters,AKI,Daniel Sid",2024-07-05,163538,38,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-07-04T17:02:45Z,"chill house,singaporean pop",0.587,0.685,1,-7.703,0,0.0721,0.00479,0,0.142,0.288,102,4
2qPSa6HXjzwa9sLhNGpA1T,"15K8w0bfYieOr55vhSMgJN","Home","Home","Edith Whiskers",2020-10-16,195358,69,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:14:58Z,"",0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,4
1ubVPccf8Vb9mL0XYpVpCV,"0e6qzpphJHtObTSwD75mi0,318VpIRUWele6jD0k3ldkT","Fade Out Lines - The Avener Rework","The Wanderings Of The Avener","The Avener,Phoebe Killdeer",2015-02-20,276600,64,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:18:31Z,"deep euro house,new french touch",0.876,0.731,1,-5.833,0,0.0325,0.0163,0.0926,0.101,0.699,119.011,4
03cpWyp0JkjaQ1PJ7vnnu0,"3vlH5PSk5GSm61lfafSPAl","Sweater Weather","Sweater Weather","Lone Tusker",2020-12-25,154354,55,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:18:31Z,"",0.816,0.655,1,-7.127,1,0.0492,0.0786,0.00052,0.142,0.657,123.996,4
