Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6shRGWCtBUOPFLFTTqXZIC,"3GBPw9NK25X1Wt2OUvOwY3","Upside Down","Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George","Jack Johnson",2006,208653,69,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-05-26T01:36:05Z,"neo mellow",0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,4
6QFCMUUq1T2Vf5sFUXcuQ7,"1uNFoZAHBGtllmzznpCI3s,0hCNtLu0JehylgoiP8L4Gh","Beauty And A Beat","Believe","Justin Bieber,Nicki Minaj",2012-01-01,227986,79,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-05-26T01:36:32Z,"canadian pop,pop,hip pop,queens hip hop,rap",0.601,0.843,0,-4.87,1,0.0593,0.000704,0.0000527,0.0681,0.534,128.002,4
5T7ZFtCcOgkpjxcuaeZbw0,"4AK6F7OLvEQ5QYCBNiQWHq","Best Song Ever","Midnight Memories (Deluxe)","One Direction",2013-11-25,200106,74,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-05-26T01:36:52Z,"boy band,pop,post-teen pop,talent show",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,4
6Vh03bkEfXqekWp7Y1UBRb,"4AK6F7OLvEQ5QYCBNiQWHq","Live While We're Young","Take Me Home (Expanded Edition)","One Direction",2012-11-12,200213,71,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-05-26T01:36:54Z,"boy band,pop,post-teen pop,talent show",0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,4
7oGZAicScQt96OAW4AruYy,"07YZf4WDAMNwqr4jfgOZ8y","Want to Want Me","Everything Is 4","Jason Derulo",2015-05-29,207719,76,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-05-26T01:37:21Z,"dance pop,pop",0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4
2Bs4jQEGMycglOfWPBqrVG,"4AK6F7OLvEQ5QYCBNiQWHq","Steal My Girl","FOUR (Deluxe)","One Direction",2014-11-17,228133,77,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-06T23:00:55Z,"boy band,pop,post-teen pop,talent show",0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,4
3NLnwwAQbbFKcEcV8hDItk,"4AK6F7OLvEQ5QYCBNiQWHq","Perfect","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,230333,79,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-06T23:01:01Z,"boy band,pop,post-teen pop,talent show",0.648,0.822,11,-5.231,0,0.0749,0.0598,0,0.119,0.397,99.933,4
1hjRhYpWyqDpPahmSlUTlc,"06HL4z0CvFAxyc27GXpf02","Style (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,231000,78,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-06T23:01:07Z,"pop",0.514,0.821,7,-4.803,1,0.0444,0.000456,0.0232,0.0946,0.298,94.884,4
2gyxAWHebV7xPYVxqoi86f,"1McMsnEElThX1knmY4oliG","get him back!","GUTS","Olivia Rodrigo",2023-09-08,211141,78,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-06T23:01:13Z,"pop",0.553,0.847,5,-5.736,1,0.187,0.0143,0,0.561,0.733,162.024,4
1BxfuPKGuaTgP7aM0Bbdwr,"06HL4z0CvFAxyc27GXpf02","Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,92,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-06T23:01:24Z,"pop",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
6yARPLK0PV4heEyh7pVMGz,"6jJ0s89eD6GaHleKKya26X","Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-01-01,216160,70,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:26:30Z,"pop",0.666,0.922,5,-4.645,1,0.0352,0.000348,0,0.0867,0.758,130.007,4
2yPoXCs7BSIUrucMdK5PzV,"5pKCCKE2ajJHZ9KAiaK11H,3nFkdlSjzX9mRTtwJOzDYB","Umbrella","Good Girl Gone Bad","Rihanna,JAY-Z",2007-01-01,275986,71,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:26:39Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.585,0.828,1,-4.603,1,0.124,0.00906,0,0.0426,0.584,174.034,4
4nVBt6MZDDP6tRVdQTgxJg,"4AK6F7OLvEQ5QYCBNiQWHq","Story of My Life","Midnight Memories (Deluxe)","One Direction",2013-11-25,245493,83,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:27:03Z,"boy band,pop,post-teen pop,talent show",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
7xoUc6faLbCqZO6fQEYprd,"66CXWjxzNUsdJxJ2JdwvnR","One Last Time","My Everything (Deluxe)","Ariana Grande",2014-08-22,197266,81,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:27:15Z,"pop",0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.025,4
1NhPKVLsHhFUHIOZ32QnS2,"5Pwc4xIPtQLFEnJriah9YJ","Secrets","Waking Up","OneRepublic",2009-01-01,224693,74,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:27:36Z,"piano rock,pop",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4
7fPyCCiXVwbzPQ1MtoUChl,"6Dd3NScHWwnW6obMFbl1BH","Hide Away","Sit Still, Look Pretty","Daya",2016-10-07,191368,76,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:27:45Z,"alt z,pop",0.884,0.826,11,-3.672,0,0.0853,0.222,0.00000229,0.0651,0.465,94.997,4
5WQQIDU3HRaMyPkob8mpFb,"5pKCCKE2ajJHZ9KAiaK11H","Where Have You Been","Talk That Talk","Rihanna",2011-11-18,242680,73,spotify:user:zo9mzq8t2t8myxeuvpaxt7z3v,2024-06-25T00:43:50Z,"barbadian pop,pop,urban contemporary",0.719,0.847,0,-6.34,0,0.0919,0.00201,0.0204,0.221,0.443,127.96,4
