Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2K87XMYnUMqLcX3zvtAF4G,"4AK6F7OLvEQ5QYCBNiQWHq","Drag Me Down","Made In The A.M. (Deluxe Edition)","One Direction",2015-11-13,192120,80,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-05-01T11:28:55Z,"boy band,pop,post-teen pop,talent show",0.731,0.703,0,-5.672,0,0.0368,0.111,0,0.0657,0.595,138.111,4
7BKLCZ1jbUBVqRi2FVlTVw,"69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2","Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,84,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-07-11T14:45:47Z,"pop,electropop,etherpop,indie poptimism",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
3IQF4xCQUPicbA4hWfTxPo,"5Pwc4xIPtQLFEnJriah9YJ","I Lived","Native","OneRepublic",2013-01-01,234546,74,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-07-20T14:21:06Z,"piano rock,pop",0.593,0.85,9,-5.456,1,0.0447,0.0678,0,0.271,0.344,119.984,4
7LVHVU3tWfcxj5aiPFEW4Q,"4gzpq5DPGxSnKTe4SA8HAU","Fix You","X&Y","Coldplay",2005-06-07,295533,81,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-08-12T11:38:22Z,"permanent wave,pop",0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
2tpWsVSb9UEmDRxAl1zhX1,"5Pwc4xIPtQLFEnJriah9YJ","Counting Stars","Native","OneRepublic",2013-01-01,257265,86,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-08-13T06:31:03Z,"piano rock,pop",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
4BH9zDv1Ys6kw0j3lU1hTx,"7n2wHs1TKAczGzO7Dd2rGr","Particular Taste","Shawn Mendes","Shawn Mendes",2018-05-25,175573,45,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-08-19T03:09:18Z,"canadian pop,pop,viral pop",0.968,0.352,9,-7.122,1,0.121,0.0365,0.000107,0.0677,0.599,111.967,4
0puf9yIluy9W0vpMEUoAnN,"2gsggkzM5R49q6jpPvazou,66CXWjxzNUsdJxJ2JdwvnR,0hCNtLu0JehylgoiP8L4Gh","Bang Bang","Sweet Talker (Deluxe Version)","Jessie J,Ariana Grande,Nicki Minaj",2014-10-10,199386,77,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-08-21T05:19:13Z,"dance pop,pop,hip pop,queens hip hop,rap",0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,4
27SdWb2rFzO6GWiYDBTD9j,"5WUlDfRSoLAfcVSX1WnrxN","Cheap Thrills","This Is Acting","Sia",2016-01-29,211666,74,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-09-03T12:01:08Z,"pop",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
0uB0a0FmuW3DZmfzG0ORlT,"3YQKmKGau1PzlVlkL1iodx","Heathens","Suicide Squad: The Album","Twenty One Pilots",2016-08-05,195920,36,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-09-03T12:01:40Z,"modern rock,pop,pov: indie,rock",0.732,0.396,4,-9.348,0,0.0286,0.0841,0.0000358,0.105,0.548,90.024,4
26wLOs3ZuHJa2Ihhx6QIE6,"5Rl15oVamLq7FbSb0NNBNy","Teeth","13 Reasons Why (Season 3)","5 Seconds of Summer",2019-08-23,204887,65,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-09-16T14:33:17Z,"boy band,pop",0.756,0.448,3,-2.993,0,0.0404,0.0508,0.00000387,0.11,0.431,139.031,4
0LSY3NePenK0VG7nRUTVk8,"46gyXjRIvN1NL1eCB8GBxo","Missing You","Future Hearts","All Time Low",2015-04-07,244823,49,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2021-12-03T17:38:51Z,"modern rock,neon pop punk,pop emo,pop punk",0.56,0.731,2,-6.121,1,0.0281,0.0472,0,0.282,0.4,99.978,4
3QGsuHI8jO1Rx4JWLUh9jd,"7n2wHs1TKAczGzO7Dd2rGr","Treat You Better","Illuminate","Shawn Mendes",2017-04-20,187973,83,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-01-16T13:41:46Z,"canadian pop,pop,viral pop",0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4
7JJmb5XwzOO8jgpou264Ml,"7n2wHs1TKAczGzO7Dd2rGr","There's Nothing Holdin' Me Back","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,199440,84,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-01-16T13:42:03Z,"canadian pop,pop,viral pop",0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4
1FpVJ7HpZInE2GvhVE2TwT,"47mIJdHORyRerp4os813jD,6yhD1KjhLxIETFF7vIRf8B","Legends Never Die","Legends Never Die","League of Legends,Against The Current",2017-09-15,235000,74,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-01-19T06:40:36Z,"speedrun,video game music,neon pop punk,pixie,pop punk",0.498,0.598,4,-6.638,0,0.0377,0.00786,0,0.111,0.0573,140.078,4
5UlnuulVAVmmesw4VzqHdG,"53XhwfbYqKCa1cC15pYq2q,57nPqD7z62gDdq37US9XJR,47mIJdHORyRerp4os813jD","Enemy - From the series Arcane League of Legends","Enemy (from the series Arcane League of Legends)","Imagine Dragons,Arcane,League of Legends",2021-10-27,173381,69,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-02-11T02:49:56Z,"modern rock,pop,rock,speedrun,video game music",0.722,0.745,7,-4.164,1,0.256,0.247,0,0.419,0.52,77.029,4
42ydLwx4i5V49RXHOozJZq,"2wUjUUtkb5lvLKcGKsKqsR","Scars To Your Beautiful","Know-It-All (Deluxe)","Alessia Cara",2016-03-11,230226,69,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-03-02T07:32:55Z,"canadian contemporary r&b,canadian pop,pop",0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,4
1r1fPuhj9H4VdXr7OK6FL5,"6XyY86QOPPrYVGvF9ch6wz","CASTLE OF GLASS","LIVING THINGS","Linkin Park",2012-06-19,205400,72,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-04-05T03:42:03Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108,4
32OlwWuMpZ6b0aN2RZOeMS,"3hv9jJF3adDNsBSIQDqcjp,0du5cEVh5yTK9QJze8zA0C","Uptown Funk (feat. Bruno Mars)","Uptown Special","Mark Ronson,Bruno Mars",2015-01-12,269666,82,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-06-26T13:59:40Z,"pop soul,dance pop,pop",0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
5d6Mjuu2uCGRPYpFjGpCX5,"04gDigrS5kc9YWfZHwBETP","Sugar","V (Asia Tour Edition)","Maroon 5",2015-05-18,235493,67,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-06-26T14:00:52Z,"pop",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
3fvY2U1AzW0diYF0hnBbKt,"6MDME20pz9RveH9rEXvrOM,3Isy6kedDrgPYoTS1dazA9,1zNqDE7qDGCsyzJwohVaoX","Rockabye (feat. Sean Paul & Anne-Marie)","Speak Your Mind (Deluxe)","Clean Bandit,Sean Paul,Anne-Marie",2018-04-27,250456,56,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-06-26T14:01:42Z,"pop,uk dance,uk funky,dance pop,dancehall,pop rap",0.724,0.759,9,-3.996,0,0.0542,0.412,0,0.437,0.765,101.946,4
