Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1BxfuPKGuaTgP7aM0Bbdwr,"06HL4z0CvFAxyc27GXpf02","Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,92,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:13:34Z,"pop",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
69HzZ3ti9DLwb0GdWCGYSo,"6P5NO5hzJbuOqSdyPB7SJM","Moral of the Story","Ashlyn","Ashe",2021-05-07,201016,75,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:13:59Z,"alt z",0.569,0.403,10,-8.618,1,0.0439,0.593,0.00000449,0.102,0.269,119.819,4
2tGvwE8GcFKwNdAXMnlbfl,"1McMsnEElThX1knmY4oliG","happier","SOUR","Olivia Rodrigo",2021-05-21,175933,82,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:14:16Z,"pop",0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,3
1Dq5By1yUrOB0zSxhCc5v8,"2kRfqPViCqYdSGhYSM9R0Q","Reckless","Silence Between Songs","Madison Beer",2023-09-15,203384,72,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:14:20Z,"pop",0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,3
2xJCMIJfcNYDc5iR0sAm2O,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Complete Edition)","Dua Lipa",2015,209320,60,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:14:30Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
7aLT0tLcS40Penaplqu2cZ,"66CXWjxzNUsdJxJ2JdwvnR","Greedy","Dangerous Woman","Ariana Grande",2016-04-01,214906,63,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-08T10:14:41Z,"pop",0.619,0.705,1,-5.335,1,0.099,0.0323,0,0.0919,0.844,109.975,4
6ZtiywT2Qm50a1uR0jlY35,"6Dd3NScHWwnW6obMFbl1BH","Sit Still, Look Pretty","Sit Still, Look Pretty","Daya",2016-10-07,207761,72,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-12T09:29:21Z,"alt z,pop",0.846,0.734,2,-3.601,1,0.108,0.286,0.0000827,0.425,0.717,90.98,4
2BgEsaKNfHUdlh97KmvFyo,"1zNqDE7qDGCsyzJwohVaoX","2002","Speak Your Mind (Deluxe)","Anne-Marie",2018-04-27,186986,77,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-12T09:29:32Z,"pop",0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4
0yLdNVWF3Srea0uzk55zFn,"5YGY8feqx7naU7z4HrwZM6","Flowers","Flowers","Miley Cyrus",2023-01-13,200454,34,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:26:05Z,"pop",0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4
76OGwb5RA9h4FxQPT33ekc,"46xBNx0j6cwY6sD9LgMTm1","SNAP","SNAP","Rosa Linn",2022-03-19,179551,83,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:26:14Z,"alt z",0.565,0.636,0,-8.198,1,0.0638,0.107,0.0000099,0.447,0.525,170.01,4
